open_time,open,high,low,close
2026-03-07 09:30:00,67958.52,68003.53,67940.68,67985.17
2026-03-07 09:33:00,67985.17,68002.98,67977.95,67988.65
2026-03-07 09:36:00,67988.66,68029.99,67988.21,68019.59
2026-03-07 09:39:00,68019.59,68019.59,67970.59,67970.6
2026-03-07 09:42:00,67970.6,67986.68,67943.14,67965.98
2026-03-07 09:45:00,67965.97,68000,67963.39,67999.99
2026-03-07 09:48:00,67999.99,68032.86,67994.2,68008.65
2026-03-07 09:51:00,68008.65,68032.85,68008.64,68026.57
2026-03-07 09:54:00,68026.57,68032.85,67986.36,68032.84
2026-03-07 09:57:00,68032.83,68032.84,67999.99,68000
2026-03-07 10:00:00,68000,68021.6,67964.26,67990.66
2026-03-07 10:03:00,67990.66,68050,67990.65,68016.47
2026-03-07 10:06:00,68016.47,68026.09,68000,68026.09
2026-03-07 10:09:00,68026.08,68059.08,68026.08,68053.44
2026-03-07 10:12:00,68053.43,68102.73,68053.43,68093.04
2026-03-07 10:15:00,68093.04,68093.04,67975.74,68014.88
2026-03-07 10:18:00,68014.88,68023.48,67964.15,67977.68
2026-03-07 10:21:00,67977.68,67985.78,67960.77,67960.78
2026-03-07 10:24:00,67960.78,67962.1,67942.16,67943.05
2026-03-07 10:27:00,67943.05,67972.84,67913.22,67972.08
2026-03-07 10:30:00,67972.08,67975,67908.37,67917.43
2026-03-07 10:33:00,67917.44,67970.21,67917.43,67970.21
2026-03-07 10:36:00,67970.21,67982.3,67951.69,67982.3
2026-03-07 10:39:00,67982.29,68000,67972.52,67992.07
2026-03-07 10:42:00,67992.07,67992.08,67950.8,67950.81
2026-03-07 10:45:00,67950.81,67966.81,67939.06,67944.58
2026-03-07 10:48:00,67944.58,67982.58,67944.44,67964.17
2026-03-07 10:51:00,67964.16,67964.17,67900,67910.11
2026-03-07 10:54:00,67910.1,67921.3,67910.07,67921.3
2026-03-07 10:57:00,67921.3,67921.3,67870.43,67880.31
2026-03-07 11:00:00,67880.31,67880.32,67861.19,67876.9
2026-03-07 11:03:00,67876.9,67876.9,67860,67860.41
2026-03-07 11:06:00,67860.4,67909.64,67841.67,67901.19
2026-03-07 11:09:00,67901.19,67960.69,67876.25,67949.58
