open_time,open,high,low,close
2026-02-11 14:45:00,5053.41,5073.41,5051.37,5069.91
2026-02-11 15:00:00,5069.74,5089.6,5065.01,5076.39
2026-02-11 15:15:00,5076.39,5082.31,5056.55,5061.65
2026-02-11 15:30:00,5061.65,5068.79,5052.01,5062.18
2026-02-11 15:45:00,5061.77,5074.16,5059.15,5071.61
2026-02-11 16:00:00,5071.55,5076.57,5065.8,5069.77
2026-02-11 16:15:00,5069.77,5073.31,5056.56,5073.3
2026-02-11 16:30:00,5073.32,5087.02,5069.45,5083.31
2026-02-11 16:45:00,5083.31,5087.05,5081.79,5086.05
2026-02-11 17:00:00,5086.18,5098.49,5080.65,5097.65
2026-02-11 17:15:00,5097.67,5104.74,5095,5101.35
2026-02-11 17:30:00,5101.36,5110,5096.26,5109.25
2026-02-11 17:45:00,5109.26,5109.26,5101.25,5104.92
2026-02-11 18:00:00,5104.92,5106.11,5082.12,5087.04
2026-02-11 18:15:00,5087.08,5093.49,5084.7,5088.6
2026-02-11 18:30:00,5088.6,5097.25,5086.7,5095.41
2026-02-11 18:45:00,5095.4,5098,5092.53,5094.9
2026-02-11 19:00:00,5094.96,5102.47,5091.99,5100.35
2026-02-11 19:15:00,5100.34,5109.75,5099.17,5103.56
2026-02-11 19:30:00,5103.74,5103.74,5096.76,5100.17
2026-02-11 19:45:00,5100.33,5101.53,5092.01,5095.28
2026-02-11 20:00:00,5095.4,5101.6,5093,5101.6
2026-02-11 20:15:00,5101.59,5103.06,5096.45,5097.8
2026-02-11 20:30:00,5097.8,5100.33,5092.07,5099.96
2026-02-11 20:45:00,5099.95,5102.85,5098.36,5100
2026-02-11 21:00:00,5099.91,5102.05,5098.75,5102.02
2026-02-11 21:15:00,5102.02,5106.29,5095.04,5096.43
2026-02-11 21:30:00,5096.67,5098.69,5083.64,5092.99
2026-02-11 21:45:00,5092.98,5094.89,5089.97,5093.21
2026-02-11 22:00:00,5093.2,5093.2,5085.38,5090.31
2026-02-11 22:15:00,5090.31,5097.13,5087.26,5097.13
2026-02-11 22:30:00,5097.13,5099.18,5094.74,5098.13
2026-02-11 22:45:00,5098.13,5100.33,5095.1,5095.63
2026-02-11 23:00:00,5095.63,5109.99,5071.85,5079.08
2026-02-11 23:15:00,5079.08,5085.7,5074.26,5083
2026-02-11 23:30:00,5083.01,5083.09,5075,5076.37
2026-02-11 23:45:00,5076.37,5083.36,5073.02,5073.02
2026-02-12 00:00:00,5073.1,5078.69,5064.4,5068.72
2026-02-12 00:15:00,5068.73,5076.65,5066.27,5070
2026-02-12 00:30:00,5070,5074.35,5066.34,5068.65
2026-02-12 00:45:00,5068.65,5075.71,5068.65,5074.65
2026-02-12 01:00:00,5074.5,5074.5,5054.17,5058.71
2026-02-12 01:15:00,5058.69,5070.07,5056.61,5069.24
2026-02-12 01:30:00,5069.23,5072.67,5065.67,5070.13
2026-02-12 01:45:00,5069.96,5071.84,5063.97,5071.05
2026-02-12 02:00:00,5071.06,5081.43,5071.06,5077.73
2026-02-12 02:15:00,5077.73,5080.11,5073.26,5075.18
2026-02-12 02:30:00,5075.21,5078.58,5065,5066.29
2026-02-12 02:45:00,5066.17,5075.01,5063.96,5074.4
2026-02-12 03:00:00,5074.4,5082.48,5071.38,5077.9
2026-02-12 03:15:00,5077.9,5078.44,5065.98,5069.29
2026-02-12 03:30:00,5069.23,5075.07,5068.9,5074.35
2026-02-12 03:45:00,5074.34,5074.35,5065.71,5066.85
2026-02-12 04:00:00,5066.85,5067.53,5063.28,5064.14
2026-02-12 04:15:00,5064.13,5065.82,5058,5065.11
2026-02-12 04:30:00,5065.1,5068.04,5063.12,5066.18
2026-02-12 04:45:00,5066.17,5077.04,5065.13,5076.3
2026-02-12 05:00:00,5076.37,5084.49,5073.05,5082.32
2026-02-12 05:15:00,5082.35,5084.52,5079.43,5079.43
2026-02-12 05:30:00,5079.43,5079.56,5073.68,5079.56
2026-02-12 05:45:00,5079.6,5083.5,5076.86,5083.49
2026-02-12 06:00:00,5083.51,5083.95,5072.28,5077.5
2026-02-12 06:15:00,5077.5,5078.57,5065.01,5066.22
2026-02-12 06:30:00,5065.84,5066.91,5059,5066.91
2026-02-12 06:45:00,5066.94,5070.24,5064.13,5068.17
2026-02-12 07:00:00,5068.04,5074.49,5062.27,5073.14
2026-02-12 07:15:00,5073.14,5073.94,5068.04,5071.92
2026-02-12 07:30:00,5071.91,5072.56,5069.06,5069.07
2026-02-12 07:45:00,5068.89,5074.32,5067.7,5073.81
2026-02-12 08:00:00,5073.82,5082.14,5073.82,5077.9
2026-02-12 08:15:00,5077.91,5079.08,5072.8,5072.8
2026-02-12 08:30:00,5072.72,5075.69,5064.1,5074.16
2026-02-12 08:45:00,5074.16,5082.1,5072.82,5079.49
2026-02-12 09:00:00,5079.02,5085.55,5077.59,5084.6
2026-02-12 09:15:00,5084.59,5088.68,5082.12,5082.12
2026-02-12 09:30:00,5082.13,5090.88,5080.15,5084.77
2026-02-12 09:45:00,5085.15,5100.4,5084.21,5086.48
2026-02-12 10:00:00,5086.48,5088.77,5077.49,5078.6
2026-02-12 10:15:00,5078.69,5078.89,5074.04,5074.34
2026-02-12 10:30:00,5074.26,5078.14,5074,5075.71
2026-02-12 10:45:00,5075.7,5075.7,5067.86,5072.24
2026-02-12 11:00:00,5072.24,5076.57,5070.01,5072.44
2026-02-12 11:15:00,5072.43,5075.95,5072.43,5074.8
2026-02-12 11:30:00,5074.79,5075,5072.45,5073.1
2026-02-12 11:45:00,5073.1,5080.39,5073.09,5076.04
2026-02-12 12:00:00,5076.11,5078.14,5070.02,5073.18
2026-02-12 12:15:00,5073.19,5075.29,5071.68,5073.01
2026-02-12 12:30:00,5073.01,5077.56,5066.98,5068.71
2026-02-12 12:45:00,5068.72,5069.2,5061.88,5065.39
2026-02-12 13:00:00,5065.38,5076.13,5064.46,5075.63
2026-02-12 13:15:00,5075.62,5082.84,5073.27,5073.62
2026-02-12 13:30:00,5073.62,5087.08,5072.43,5085.89
2026-02-12 13:45:00,5086.14,5092.79,5085.36,5085.75
2026-02-12 14:00:00,5085.76,5089.55,5074.66,5076.82
2026-02-12 14:15:00,5076.82,5079.74,5068.59,5070.8
2026-02-12 14:30:00,5071.2,5081.42,5066.95,5067.83
2026-02-12 14:45:00,5067.83,5071.61,5053,5058.39
2026-02-12 15:00:00,5058.39,5074.26,5053.75,5073.6
2026-02-12 15:15:00,5073.59,5077.13,5072.11,5075.84
2026-02-12 15:30:00,5075.84,5081.33,5075.08,5080.02
2026-02-12 15:45:00,5080.41,5083.45,5071.35,5071.5
2026-02-12 16:00:00,5071.5,5076.23,4962.92,4966.6
2026-02-12 16:15:00,4966.8,4981.63,4894.13,4909.57
2026-02-12 16:30:00,4909.6,4978.4,4908.41,4964.68
2026-02-12 16:45:00,4964.33,4971.67,4942.73,4966.25
2026-02-12 17:00:00,4965.9,4975.9,4950.91,4970.59
2026-02-12 17:15:00,4970.4,4990.71,4967.37,4975.92
2026-02-12 17:30:00,4975.91,4984.9,4968.13,4979.63
2026-02-12 17:45:00,4979.64,4980.47,4950,4950.56
2026-02-12 18:00:00,4950.56,4959.46,4932.23,4942.55
2026-02-12 18:15:00,4943.03,4943.79,4917.99,4936.91
2026-02-12 18:30:00,4937.45,4954.4,4934.28,4950.26
2026-02-12 18:45:00,4950.07,4959.33,4943.87,4945.58
2026-02-12 19:00:00,4945.71,4951.24,4937.65,4944.3
2026-02-12 19:15:00,4944.31,4952.93,4940.51,4941.89
2026-02-12 19:30:00,4941.89,4958.99,4941.89,4955.17
